"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Aerodromes – Part 1","010.09 Part 1 Q0038","What is the normal taxiing speed for runways with code number 3 or 4?","93 km/h","65 km/h","83 km/h","75 km/h","93 km/h","PDF"
"Aerodromes – Part 1","010.09 Part 1 Q0039","The intersection angle between the rapid-exit taxiway and the runway _____, and the radius of the turn-off curve of such an exit should be at least _____.","- cannot be greater than 45° and less than 25°; 550 m for runways with code numbers","3 and 4, and 275 m for runways with code numbers 1 and 2 - cannot be greater than 45° and less than 15°; 560 m for runways with code numbers","3 and 4, and 375 m for runways with code numbers 1 and 2 - cannot be greater than 30° and less than 25°; 550 m for runways with code numbers","cannot be greater than 45° and less than 25°; 550 m for runways with code numbers 3 and 4, and 275 m for runways with code numbers 1 and 2","cannot be greater than 45° and less than 25°; 550 m for runways with code numbers 3 and 4, and 275 m for runways with code numbers 1 and 2","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0001","Which statement is true concerning an aerodrome wind- direction indicator? Select the most complete answer.","- The colours of a wind-direction indicator are standardised, and it can only be orange- white or red-white - All answers are correct - At least 2 wind-direction indicators should be installed for each runway of the aerodrome - The location of a wind-direction indicator should be marked with a white circle of a 15 m diameter","The location of a wind-direction indicator should be marked with a white circle of a 15 m diameter","None of the above","All of the above","The location of a wind-direction indicator should be marked with a white circle of a 15 m diameter","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0002","What light colours must an aerodrome signalling lamp be able to produce?","Red, yellow, and green","Steady white and flashing white","White, red, and green","Either red, green or white","White, red, and green","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0003","What is a signal area?","- A yellow-background space used for presenting visual information on an aerodrome building where the ATS reporting office is placed - The area from which the ATC will send light signals to aircraft in case of a radiocommunication failure - The area where ground symbols providing visual information regarding the aerodrome conditions to over-flying aircraft are presented - No other answer is correct","The area where ground symbols providing visual information regarding the aerodrome conditions to over-flying aircraft are presented","It is regulated only at the national level","It applies only to military aircraft","The area where ground symbols providing visual information regarding the aerodrome conditions to over-flying aircraft are presented","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0004","What is the meaning of the aerodrome visual ground signal presented in the picture?","- The aircraft’s movements are restricted to paved surfaces during take-off and landing only; ground movements are not confined to the hard surfaces - The aircraft’s movements during taxiing, take-off and landing are restricted to paved surfaces only - Special precautions must be taken during approach or landing due to the bad state of the manoeuvring area - Right hand traffic pattern is in use at the aerodrome","The aircraft’s movements are restricted to paved surfaces during take-off and landing only; ground movements are not confined to the hard surfaces","It is regulated only at the national level","It applies only to military aircraft","The aircraft’s movements are restricted to paved surfaces during take-off and landing only; ground movements are not confined to the hard surfaces","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0005","Regarding the aerodrome markings, which elements are marked in yellow? Select the most complete answer.","Taxiways","All answers are correct","Aircraft stands","Runway turn pads","All answers are correct","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0006","Consider an aerodrome with three parallel runways. What should the runway designators look like?","No other answer is correct","27L/09R, 27C/09C, 27R/09L","27L/09R, 27/09, 27R/09L","27L/09L, 27C/09C, 27R/09R","27L/09R, 27C/09C, 27R/09L","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0007","Consider an aerodrome with four parallel runways. What should the runway designators look like?","27L/09L, 27/09, 27R/09R, 28/10","27L/09R, 27C/09C, 28/10, 27R/09L","27L/09R, 27R/09L, 28L/10R, 28R/10L","27L/09L, 27C/09C, 27R/09R, 28/10","27L/09R, 27R/09L, 28L/10R, 28R/10L","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0008","Which statement is true concerning the runway threshold markings?","The number of stripes depends on the runway width","The runway designator has to be placed before the threshold markings at all times","The distance between the runway threshold and the threshold markings depends on the runway width","The number of stripes depends on the runway Landing Distance Available (LDA)","The number of stripes depends on the runway width","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0009","Which statement is true concerning the runway aiming point markings?","- The aiming point markings have to be provided at the threshold of a paved instrument runway - The aiming point markings have to be placed before the runway designator at all times - The distance between the runway threshold and the aiming point markings depends on the runway Landing Distance Available (LDA) - The distance between the runway threshold and the aiming point markings depends on the runway width","The distance between the runway threshold and the aiming point markings depends on the runway Landing Distance Available (LDA)","None of the above","All of the above","The distance between the runway threshold and the aiming point markings depends on the runway Landing Distance Available (LDA)","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0010","What is the number of pairs of the touchdown zone markings correlated with?","The runway Landing Distance Available (LDA)","The runway width","The runway Take-Off Distance Available (TODA)","The runway instrument approach category","The runway Landing Distance Available (LDA)","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0011","What is the distance between the successive pairs of the touchdown zone markings, as well as between the threshold and the first pair of the touchdown zone markings?","300 m","150 m","The distance between the markings depends on the runway width","The distance between the markings depends on the Landing Distance Available (LDA)","150 m","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0012","When is the runway side stripe marking necessary?","At all times","When there is no contrast between the runway and the surrounding terrain","Never; it is an optional runway marking","Only for CAT III instrument runways","When there is no contrast between the runway and the surrounding terrain","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0013","What should be the colour of the taxiway centreline markings?","Yellow","White","Red","Blue","Yellow","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0014","Which of the presented taxiways may lead to a CAT III instrument runway?","3.","4.","1.","2","2","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0015","Where can holding position markings be placed? Select the","most complete answer.","At the exit boundary of a de-/anti-icing stand","At taxiway intersection","All answers are correct","All answers are correct","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0016","Concerning the apron lead-in lines, which type of the lead-in line gives correct guidance to one aircraft type only?","Offset lead-in line","Simple lead-in line","Curved lead-in line","Straight lead-in line","Offset lead-in line","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0017","What is the general name of the apron taxi lines shown in the picture?","Apron lead-in lines","Offset lead-out lines","Curved lead-out lines","Simple lead-in lines","Offset lead-out lines","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0018","What do apron safety lines serve for?","- Apron safety lines define the areas that can be used by ground vehicles and servicing equipment to provide safe separation from the aircraft - Apron safety lines mark the areas that cannot be accessed by the passengers boarding the aircraft - Apron safety lines warn a taxiing aircraft that it is approaching a hotspot - Apron safety lines warn a taxiing aircraft that it is approaching a runway","Apron safety lines define the areas that can be used by ground vehicles and servicing equipment to provide safe separation from the aircraft","It does not require any specific action","It varies by contracting state","Apron safety lines define the areas that can be used by ground vehicles and servicing equipment to provide safe separation from the aircraft","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0019","What has to be done when it is impracticable to place a runway identification sign associated with a runway holding position?","A 'NO ENTRY' sign has to be placed at the taxiway, and the aircraft should use other taxiways or backtrack to reach the runway threshold","No other answer is correct","A red stopbar has to be placed instead of the signs","Mandatory instruction markings have to be painted on the taxiway surface","Mandatory instruction markings have to be painted on the taxiway surface","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0020","How are locations indicated by aerodrome information markings?","By red markings with white lettering","By yellow markings with black lettering","By black markings with yellow lettering","By black markings with white lettering","By black markings with yellow lettering","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0021","How are directions indicated by aerodrome information markings?","By black markings with yellow lettering","By yellow markings with black lettering","By a yellow dashed line","By red markings with white lettering","By yellow markings with black lettering","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0022","What types of signs are used at aerodromes?","Information signs and mandatory instruction signs","Information signs and warning signs","Warning signs and safety signs","No other answer is correct","Information signs and mandatory instruction signs","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0023","Which statement is true concerning the illumination of aerodrome signs? Select the most complete answer.","- The illumination of signs needs to be installed in all cases when the instrument runway will be used at night - The illumination of signs needs to be installed if the runway is meant for use in low visibility conditions with RVR less than 400 m - The illumination of signs needs to be installed if the runway is meant for use in poor weather conditions with ceiling lower than 800 ft - All answers are correct","The illumination of signs needs to be installed in all cases when the instrument runway will be used at night","None of the above","All of the above","The illumination of signs needs to be installed in all cases when the instrument runway will be used at night","Synthesized"
"Aerodromes – Part 2","010.09 Part 2 Q0024","Runway holding position signs are _____.","information signs","runway designation signs","warning signs","mandatory instruction signs","mandatory instruction signs","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0025","What does an instrument runway holding position sign indicate?","The border of the Glide Path sensitive area","The border between the taxiway and the runway","The border of the ILS/MLS critical area","The border of the Localizer sensitive area","The border of the ILS/MLS critical area","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0026","Which of the following is not an information sign?","Location sign","Intersection take-off sign","Direction sign","No entry sign","No entry sign","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0027","What is the meaning of the aerodrome sign presented in the picture?","The sign indicates the direction towards a runway intersection","The sign indicates the direction towards a runway","The sign indicates the direction towards two different runways","No other answer is correct","The sign indicates the direction towards two different runways","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0028","What does the presented aerodrome sign indicate?","The length of the longest runway at the aerodrome","The Take-Off Distance Available (TODA) for an intersection take-off","The total runway length","The Take-Off Run Available (TORA) for an intersection take-off","The Take-Off Run Available (TORA) for an intersection take-off","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0029","What should be the colour of the taxiway edge markers?","Retroreflective blue","Retroreflective white","Retroreflective green","Retroreflective yellow","Retroreflective blue","PDF"
"Aerodromes – Part 2","010.09 Part 2 Q0030","Which picture shows an unpaved taxiway edge marker?","3","5","2","4","4","Synthesized"
"Aerodromes – Part 3","010.09 Part 3 Q0001","When should an aerodrome beacon be provided at an aerodrome?","If the aerodrome is intended for use by VFR flights and at night","If the aerodrome is located at the seashore","If the aerodrome is intended for use during the day only","If the aerodrome is intended for use by IFR flights","If the aerodrome is intended for use by VFR flights and at night","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0002","When do the aeronautical ground lights need to be illuminated?","24 hours a day","During the period of time at which the geometric centre of the sun is at least 6° below the horizon","From astronomical sunset to astronomical sunrise","From astronomical sunrise to astronomical sunset","During the period of time at which the geometric centre of the sun is at least 6° below the horizon","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0003","Which of the presented pictures shows a CAT I approach lighting system?","1","2","3","4","1","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0004","Considering a simple approach lighting system, how far beyond the runway should the fixed lights marking the extension of the runway centreline reach?","At least 900 m","At least 420 m","At least 620 m","At least 300 m","At least 420 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0005","Considering a CAT I precision approach lighting system, what is the distance between each pair of crossbars?","300 m","150 m","30 m","90 m","150 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0006","What is the full length of a CAT II/III precision approach lighting system?","901 m","899 m","902 m","900 m","900 m","Synthesized"
"Aerodromes – Part 3","010.09 Part 3 Q0007","Which statement is true concerning the CAT II/III precision approach lighting system? Select the most complete answer.","- The centre line beyond 300 m from the threshold may never be comprised of single light sources for CAT II/III operations - All answers are correct - If the centre line is made of barrettes, each of them should be supplemented by a flashlight flashing in a sequence that begins with the outermost light and progresses toward the threshold - If red sidebars are provided at the initial 270 m from the threshold, the first crossbar has to be displaced to 300 m from threshold","If the centre line is made of barrettes, each of them should be supplemented by a flashlight flashing in a sequence that begins with the outermost light and progresses toward the threshold","None of the above","All of the above","If the centre line is made of barrettes, each of them should be supplemented by a flashlight flashing in a sequence that begins with the outermost light and progresses toward the threshold","Synthesized"
"Aerodromes – Part 3","010.09 Part 3 Q0008","Which of the following is an example of the Visual Approach Slope Indicator Systems? Select the most complete answer.","APAPI","All answers are correct","PAPI","T-VASIS","All answers are correct","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0009","Consider a PAPI indication as shown in the picture. What is the aircraft's position relative to the required glide path?","Too low","Too high","On path","Well above the glide path","Too high","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0010","Consider an APAPI indication as shown in the picture. What is the aircraft's position relative to the required glide path?","Too low","Too high","On path","Well above the glide path","Too low","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0011","Consider a T-VASIS/AT-VASIS indication as shown in the picture. What is the aircraft's position relative to the required glide path?","Well above the glide path","Somewhat too high","On path","Somewhat too low","Somewhat too high","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0012","What is the name of the white lights shown in the picture, that are flashing in a sequence towards the runway?","Simple approach lighting system","Runway lead-in lights","Runway centreline lights","No other answer is correct","Runway lead-in lights","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0013","Where can yellow runway edge lights be installed?","Along the last 600 m of the take-off run, or along the last one-third of the runway length if the TORA is less than 1,800 m","Along the edge of that part of the runway, which precedes the touchdown zone markings","At the intersection of the runway and a taxiway","Along the whole edge of a runway","Along the last 600 m of the take-off run, or along the last one-third of the runway length if the TORA is less than 1,800 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0014","Where should the runway threshold lights be placed? Select the","most complete answer.","Not further than 3 m from the runway threshold","At the line of the displacement in case of a displaced runway threshold","All answers are correct","All answers are correct","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0015","What are wing bars?","An extension of the runway edge lights of at least 5 lights on each side of the runway","Apron taxiway lights providing clearance between the aircraft wings and aerodrome utilities","No other answer is correct","The horizontal elements of a VASI system","An extension of the runway edge lights of at least 5 lights on each side of the runway","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0016","What colour should the last 900 m of the centreline lights be?","Alternating red and orange","Red only","Alternating red and white initially, and red only for the last 300 m","Alternating red and orange initially, and red only for the last 300 m","Alternating red and white initially, and red only for the last 300 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0017","Which statement is true regarding the runway touchdown zone lights?","The runway touchdown zone lights should be placed along the initial 900 m of the runway, or up to the runway midpoint in case of runways shorter than 1,800 m","The runway touchdown zone lights should be placed 90 m before, and 90 m after the touchdown zone runway marking","The runway touchdown zone lights should be placed along the initial 600 m of the runway","The runway touchdown zone lights should always be placed up to the runway midpoint","The runway touchdown zone lights should be placed along the initial 900 m of the runway, or up to the runway midpoint in case of runways shorter than 1,800 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0018","What colour should the stopway lights be?","Unidirectional red","Omnidirectional red","Unidirectional green","Omnidirectional orange","Unidirectional red","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0019","What light colour should be used to mark the taxiway?","Yellow","White","Blue for the centreline, green for the taxiway edge","Green for the centreline, blue for the taxiway edge","Green for the centreline, blue for the taxiway edge","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0020","What light colour should be used to mark the joint of a runway and taxiway centreline?","The centreline lights should show alternate green and blue when viewed from the runway side, up to the edge of the ILS/MLS sensitive area","The centreline lights should show green and yellow when viewed from the taxiway side, and yellow when viewed from the runway side","No other answer is correct","The centreline lights should show alternate green and yellow when viewed from the runway side, up to the edge of the ILS/MLS sensitive area","The centreline lights should show alternate green and yellow when viewed from the runway side, up to the edge of the ILS/MLS sensitive area","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0021","When is a stop bar required at a runway holding point?","When the number of aircraft using the aerodrome is high","No other answer is correct","When the runway is intended for use in low visibility operations with RVR less than","When the runway is intended for use in low visibility operations with RVR less than 550 m","When the runway is intended for use in low visibility operations with RVR less than 550 m","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0022","What colour should the stop bar lights be?","The stop bar lights should be comprised of omnidirectional orange lights","The stop bar lights should show red in the direction of an aircraft taxiing towards the runway holding position","The stop bar lights should be comprised of omnidirectional white lights","The stop bar lights should show red in the direction of an aircraft vacating the runway","The stop bar lights should show red in the direction of an aircraft taxiing towards the runway holding position","PDF"
"Aerodromes – Part 3","010.09 Part 3 Q0023","What is the name and purpose of the lights presented in the picture?","- Runway guard lights warning the aircraft and ground vehicles of an upcoming taxiway-runway intersection - Intermediate holding position lights marking the border of ILS/MLS sensitive area - Stop bar lights warning aircraft and vehicles that they have to stop at the runway holding position - Intermediate holding position lights warning the aircraft and ground vehicles about an upcoming intersection of taxiways","Runway guard lights warning the aircraft and ground vehicles of an upcoming taxiway-runway intersection","It is regulated only at the national level","It applies only to military aircraft","Runway guard lights warning the aircraft and ground vehicles of an upcoming taxiway-runway intersection","Synthesized"
"Aerodromes – Part 4","010.09 Part 4 Q0001","What colour should all mobile objects on an aerodrome, such as airport service vehicles, be painted?","- Red","- Yellow","- Green","Yellow","Yellow","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0002","Select two colours that emergency vehicles can be marked with: 1. red; 2. yellowish green; 3. yellow; 4. blue - 2, 3 - 1, 2 - 1, 3 - 1, 4","1, 2","None of the above","All of the above","Information not specified by ICAO regulations","1, 2","Synthesized"
"Aerodromes – Part 4","010.09 Part 4 Q0003","With reference to moving object marking at an aerodrome, what should be the colour of a flag used to mark a moving vehicle?","Red and white striped","Orange","Red and white chequered","White and orange triangles","Red and white chequered","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0004","With reference to fixed obstacle marking at an aerodrome, what should be the colour of a flag used to mark an inconspicuous fixed obstacle?","- Orange","- Blue","- Black","Orange","Orange","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0005","Which obstacles are marked with white and red/orange spherical markers of 60 cm diameter? Select the most complete answer.","All answers are correct","5G antennas","Towers and masts","Electrical power lines","Electrical power lines","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0006","What colour should the low-intensity obstacle lights on mobile objects be?","Flashing blue or flashing yellow","Fixed red or, preferably, blue","Fixed red or, preferably, orange","Flashing blue","Flashing blue or flashing yellow","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0007","What colour should the low-intensity obstacle lights be on vehicles not associated with emergency or security services?","- Fixed red","- Flashing yellow","- Flashing blue","Flashing yellow","Flashing yellow","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0008","What colour should be the low-intensity obstacle lights on fixed aerodrome objects?","- Fixed red","- Fixed orange","- Flashing yellow","Fixed red","Fixed red","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0009","What colour should be the high-intensity obstacle lights on fixed aerodrome obstacles?","- Fixed orange","- Fixed red","- Flashing red","Flashing white","Flashing white","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0010","High-intensity obstacle lights should be used to indicate the presence of an object if its height above the ground level exceeds _____. The lights shall be _____.","100 m; flashing white lights","200 m; steady green lights","45 m; steady red lights","150 m; flashing white lights","150 m; flashing white lights","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0011","What symbols are used to mark a closed taxiway?","- Yellow 'X'","- White 'X'","- White arrows","Yellow 'X'","Yellow 'X'","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0012","What is the correct marking of a paved pre-threshold area greater than 60 m in length but not suitable for use by aircraft in any direction?","- Yellow 'X'","- White 'X'","- White arrows directing approaching aircraft to the displaced threshold - Yellow chevrons pointing towards the threshold","White 'X'","White 'X'","Synthesized"
"Aerodromes – Part 4","010.09 Part 4 Q0013","What is the main objective of a rescue and fire fighting service at an aerodrome?","- To respond within 3 minutes","- To save the aerodrome","- To save lives","To save lives","To save lives","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0014","Regarding the aerodrome emergency services, what is the response time?","- The time between the initial call to the RFF services and the moment at which the first responding vehicle is in position, ready to apply foam with at least a half of the specified discharge rate - The time between the mayday call and the moment at which the first member of the","RFF team is in the emergency vehicle, ready for dispatch - The time between the mayday call and the moment at which the first responding vehicle is in position, ready to apply foam with the full specified discharge rate - No other answer is correct","The time between the initial call to the RFF services and the moment at which the first responding vehicle is in position, ready to apply foam with at least a half of the specified discharge rate","None of the above","The time between the initial call to the RFF services and the moment at which the first responding vehicle is in position, ready to apply foam with at least a half of the specified discharge rate","Synthesized"
"Aerodromes – Part 4","010.09 Part 4 Q0015","What is the maximum response time for the RFF services to reach any part of the movement area of the aerodrome?","90 seconds","2 minutes","3 minutes","4 minutes","3 minutes","PDF"
"Aerodromes – Part 4","010.09 Part 4 Q0016","Which statement concerning the external ground handling equipment is true? Select the most complete answer.","- Ground handling equipment may never block evacuation paths during boarding, deboarding or during aircraft refuelling - Ground handling equipment may approach the aircraft no sooner than once all the passengers have disembarked - During aircraft refuelling, the ground handling equipment may never be plugged in - All answers are correct","Ground handling equipment may never block evacuation paths during boarding, deboarding or during aircraft refuelling","None of the above","All of the above","Ground handling equipment may never block evacuation paths during boarding, deboarding or during aircraft refuelling","Synthesized"
"Facilitation","010.10 Q0001","Which documents can be required to carry out clearance of the arriving aircraft?","General declaration, cargo manifest, passenger manifest, stores list","General declaration, flight crew declaration, cargo manifest, stores list","General declaration, passenger manifest, luggage manifest, stores list","General declaration, flight crew declaration, luggage manifest, stores list","General declaration, cargo manifest, passenger manifest, stores list","PDF"
"Facilitation","010.10 Q0002","According to regulations, how many copies of the general declaration can be demanded from the arriving aircraft?","Not specified by any regulations","2","3","1","3","PDF"
"Facilitation","010.10 Q0003","Which information must be always included in the general declaration?","Flight number, date and place of departure and arrival, number of passengers","Flight number, date and place of departure and arrival, declaration of health, names of the crew","Flight number, date and place of departure and arrival, declaration of health","Flight number, date and place of departure and arrival, flight routing, number of passengers","Flight number, date and place of departure and arrival, declaration of health","PDF"
"Facilitation","010.10 Q0004","Which of the following statements is true?","3 copies of the passenger manifest are required to enter any ICAO member state","The number of passengers must be always stated in the general declaration","A state of arrival cannot demand any information regarding the number of passengers","Passenger manifest can be demanded by some states","Passenger manifest can be demanded by some states","PDF"
"Facilitation","010.10 Q0006","In what circumstances the Crew Member Certificate","(CMC) can be used as the only identification document, not accompanied by a passport and visa? Select the most complete answer.","All answers are correct","When a holder is on duty","When a holder is arriving on an international flight or intending to join such a flight","All answers are correct","PDF"
"Facilitation","010.10 Q0007","Which documents can be demanded from the passengers entering a state? Select the most complete answer.","Identity card","All answers are correct","Identity card and visa","Valid passport and visa","Valid passport and visa","PDF"
"Facilitation","010.10 Q0008","If complications caused by force majeure lead to a situation in which a traveller does not possess a valid visa, they should be _____.","granted a flight to the state they arrived from","automatically granted a validity prolongation for a period equal to the delay denied entry, unless they apply for the visa renewal granted temporary entry to the state of arrival to take accommodation","granted temporary entry to the state of arrival to take accommodation","None of the above","granted temporary entry to the state of arrival to take accommodation","Synthesized"
"Facilitation","010.10 Q0009","In case of complications caused by force majeure, for whom should priority assistance be provided, according to regulations? Select the most complete answer.","Passengers with medical needs","Unaccompanied minors","All answers are correct","Passengers with disabilities","All answers are correct","PDF"
"Facilitation","010.10 Q0010","What form of luggage declaration can be demanded from passengers, whose luggage does not include any dutiable items? Select the most complete answer.","An oral declaration","You should have selected this answer","A written declaration","A demanded form of luggage declaration may differ for each contracting state","An oral declaration","PDF"
"Facilitation","010.10 Q0011","In which situation is luggage considered unaccompanied? Select the most complete answer.","When it is transported as cargo","All answers are correct","When it is transported without its owner onboard","When its owner cannot be identified","When it is transported as cargo","PDF"
"Facilitation","010.10 Q0012","A person denied entry to the state of arrival is called _____.","an unwanted person","an inadmissible person","an undesirable person","a persona non grata","an inadmissible person","PDF"
"Facilitation","010.10 Q0013","Who is responsible for taking an inadmissible person to the state where they will be admitted?","The aircraft operator","The state that denied entry","The inadmissible person","The state the inadmissible person is a citizen of","The aircraft operator","PDF"
"Facilitation","010.10 Q0015","Which documents must be presented to carry out clearance of cargo? Select the most complete answer.","Cargo manifest and air waybills","Cargo manifest and stores list","All answers are correct","Cargo manifest and luggage declaration","Cargo manifest and air waybills","PDF"
"Search and Rescue","010.11 Q0001","Which statement defines the Alert Phase?","Alert Phase is a situation in which the aircraft is in confirmed danger and passengers are in a life-threatening situation","Alert Phase is a situation where there is a concern about the safety of passengers and aircraft","Alert Phase is a situation in which the aircraft is in pending danger","Alert Phase is a situation in which there is uncertainty regarding the safety of aircraft and passengers","Alert Phase is a situation where there is a concern about the safety of passengers and aircraft","PDF"
"Search and Rescue","010.11 Q0002","How many sub-phases does the emergency phase have?","2","4","1","3","3","Synthesized"
"Search and Rescue","010.11 Q0003","""""A situation in which the aircraft is in danger and passengers are in a life-threatening situation and require immediate assistance"""" is the definition for _____.","distress phase","deadly phase","mayday phase","real emergency phase","distress phase","PDF"
"Search and Rescue","010.11 Q0004","What process describes a crash-landing where the aircraft is forced to land on water?","Precautionary landing","Forced landing","Ditching","Loss of control","Ditching","PDF"
"Search and Rescue","010.11 Q0005","What is the state of registry?","A state in which the aircraft is registered","It is regulated only at the national level","It applies only to military aircraft","All of the above","A state in which the aircraft is registered","Synthesized"
"Search and Rescue","010.11 Q0006","What does the Rescue Coordination Center (RCC) do?","It controls and coordinates search and rescue operations in the Search and Rescue Region (SRR)","It does not require any specific action","It varies by contracting state","It is not regulated by ICAO","It controls and coordinates search and rescue operations in the Search and Rescue Region (SRR)","Synthesized"
"Search and Rescue","010.11 Q0007","Search and Rescue (SAR) services should be operated _____ per day, to offer assistance to those who require it.","28.8 hours","19.2 hours","36 hours","24 hours","24 hours","Synthesized"
"Search and Rescue","010.11 Q0008","Areas of undetermined sovereignty shall be determined on the basis of _____.","regional air navigation agreements","None of the above","All of the above","Information not specified by ICAO regulations","regional air navigation agreements","Synthesized"
"Search and Rescue","010.11 Q0009","What responsibilities do the SAR contracting states have? Select the most complete answer.","Only the first option","None of the above","Only the third option","All answers are correct","All answers are correct","Synthesized"
"Search and Rescue","010.11 Q0010","Where are the SAR facilities located?","In each SAR region belonging to a contracting state","In specific locations spread around within the continent","In each contracting state that has access to the sea or the ocean","In each and every country","In each SAR region belonging to a contracting state","PDF"
"Search and Rescue","010.11 Q0011","Where should the contracting states establish the alerting posts?","In places with insufficient telecommunications infrastructure where visual identification of the aircraft is difficult","It is established at national level by each contracting state","At the headquarters of the operator","ICAO does not specify a location","In places with insufficient telecommunications infrastructure where visual identification of the aircraft is difficult","Synthesized"
"Search and Rescue","010.11 Q0012","Select the correct statement about contracting states.","A contracting state is obligated to allow immediate entry of rescue units of other contracting states","A contracting state is obliged to issue entry documents such as visa, to each member of the rescue units within 72 hours","A contracting state has the right to refuse immediate entry of rescue units of other contracting states","Rescue units have the right to cross borders between neighbouring countries without any formalities or required d","A contracting state is obligated to allow immediate entry of rescue units of other contracting states","PDF"
"Search and Rescue","010.11 Q0013","What is the mission of the COSPAS-SARSAT program?","To provide the emergency signal to SAR services, through satellites and ground components","To provide assistance and build aviation capacity through contracting states","To provide rescue operations that are carried out during war or near fight zones","To provide immediate medical support for people in need especially during a pandemic","To provide the emergency signal to SAR services, through satellites and ground components","PDF"
"Search and Rescue","010.11 Q0014","SAR requires the pilot-in-command to report the","emergency situation to the _____ by providing as much important information as possible.","Rescue Coordination Center (RCC) or Air Traffic Services Unit (ATSU)","ATC","SAR facility","Rescue Coordination Center (RCC) or Air Traffic Services Unit (ATSU)","PDF"
"Search and Rescue","010.11 Q0015","What is the important information that the pilot-in-","command should provide in case of emergency? Select the most complete answer.","Position as geographical coordinates of the vessel in distress, and time of the observation","All answers are correct","Identification and type of vessel in distress","All answers are correct","PDF"
"Search and Rescue","010.11 Q0016","Which information does NOT have to be reported in case of an emergency?","Number of missings","None of the above","All of the above","Information not specified by ICAO regulations","Number of missings","Synthesized"
"Search and Rescue","010.11 Q0017","Who acts on the behalf of the SAR units at the scene of the accident until they arrive?","Private or military aircraft","ICAO","EASA","The pilot-in-command","Private or military aircraft","Synthesized"
"Search and Rescue","010.11 Q0018","If the on-scene commander cannot contact the rescue units, what should he/she do?","Delegate this responsibility to the first aircraft to do so","None of the above","All of the above","Information not specified by ICAO regulations","Delegate this responsibility to the first aircraft to do so","Synthesized"
