"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – 050.09(2)","050.09(2) Q0005","Which weather phenomenon affects the airspeed, ground speed and aircraft’s path and results in the need for the pilot’s corrective action?","Wind shear","Wind gust","Turbulence","Inversion","Wind shear","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0006","Vertical wind shear is measured in knots per _____ and horizontal wind shear is measured in knots per _____.","100 ft; 1,000 ft","1,000 ft; 1,000 ft","100 ft; 100 ft","1,000 ft; 100 ft","100 ft; 1,000 ft","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0007","Which factor cannot cause the formation of wind shear?","No other answer is correct","Topography","Fronts","Inversions","No other answer is correct","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0008","Marked Temperature Inversion (MTI) warning is issued if the temperature at the airfield level is at least _____ lower than at the altitude of _____.","10 °C; 1,000 ft","15 °C; 1,000 ft","15 °C; 2,000 ft","10 °C; 2,000 ft","10 °C; 1,000 ft","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0009","Which of the listed conditions is not necessary for formation of mountain waves?","No other answer is correct","The speed of the airflow must be greater or equal to 15 kt at the peak level","The air must be stable","The airflow direction must be nearly perpendicular to the mountain range","No other answer is correct","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0010","Which statement regarding thunderstorms is false?","Air mass thunderstorms can be typically encountered over land and sea","Frontal thunderstorms are more dangerous than air mass thunderstorms","Frontal thunderstorms can be typically encountered during the day and at night","Air mass thunderstorms occur typically in summer and frontal thunderstorms in winter","Air mass thunderstorms can be typically encountered over land and sea","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0011","Which phenomenon cannot trigger the formation of air mass thunderstorms?","Front","Convection","Convergence","Orographic lift","Front","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0012","Which stage of single-cell thunderstorm lasts over an hour?","Dissipation stage","Initial stage","Mature stage","No other answer is correct","Dissipation stage","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0013","During which stage of single-cell thunderstorm does the characteristic anvil shape form at the top of the cloud? Select the most complete answer.","During the mature stage","All answers are correct","During the initial stage","During the dissipation stage","During the mature stage","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0014","Which of the answers contains the stages of a single-cell thunderstorm put in order from the shortest-lasting to the longest-lasting?","Initial stage, mature stage, dissipating stage","Initial stage, dissipating stage, mature stage","Dissipating stage, initial stage, mature stage","Mature stage, dissipating stage, initial stage","Initial stage, mature stage, dissipating stage","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0015","Which phenomenon triggers the transformation of single-cell thunderstorms into multi-cell thunderstorms?","Convergence","Convection","No other answer is correct","Orographic lift","Convergence","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0016","Where can squall lines form?","Along a cold front","Over heated concrete square","Along a warm front","Over heated sea","Along a cold front","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0017","Which statement regarding supercell thunderstorms is false?","Supercell storms are short and dynamic","Supercell storms usually develop because of a strong vertical windshear","Mesocyclone is a typical feature of a supercell storm","Supercell storms can produce tornadoes","Supercell storms are short and dynamic","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0018","Where do the orographic thunderstorms form?","Over the windward side of the mountain","Over the leeward side of the mountain","Over the mountain’s peak, covering both sides","Along the mountain waves","Over the windward side of the mountain","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0019","The Earth's atmosphere is charged by ____ and its discharges through _____.","lightning; the transport of ions in the air","cosmic radiation; lightning","the transport of ions in the air; cosmic radiation","the transport of ions in the air; lightning","lightning; the transport of ions in the air","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0020","The global electric circuit contains ions created by _____ in the upper parts of the atmosphere and by _____ in the lower parts.","cosmic rays and solar radiation; natural radiation","natural radiation; cosmic rays and solar radiation","cosmic rays; solar radiation and natural radiation","solar radiation; natural radiation","cosmic rays and solar radiation; natural radiation","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0021","Which type of lightning occurs typically after a ground stroke?","Upward lightning","Intra-cloud lightning","Cloud-to-cloud lightning","Ground stroke","Upward lightning","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0022","If the flight crew notices blue or violet lights on the windshield, what can they conclude? Select the most complete answer.","All answers are correct","The atmosphere is highly-charged","The phenomenon called St. Elmo’s fire is occurring","A strike of lightning is very likely to happen","All answers are correct","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0023","Cumulonimbus clouds are _____ charged at the bottom and _____ at the top.","negatively; positively","positively; negatively","positively; positively","negatively; negatively","negatively; positively","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0024","Which occurrence is not a typical effect of a lightning strike?","Serious damage to the airframe","Electrical equipment damage","Incapacitation of the flight crew","Incorrect indications of magnetic compasses","Serious damage to the airframe","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0025","Up to what diameter can microbursts spread?","Up to 4 km","Up to 1 km","Up to 5 km","Up to 2 km","Up to 4 km","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0026","How long can macrobursts typically last?","Over 5 minutes","Over 3 minutes","Over 10 minutes","Over 1 minute","Over 5 minutes","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0027","Which phenomenon can be a result of a downburst and happens close to the ground?","Wind gust","Tornado","Turbulence","Wind shear","Wind gust","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0028","Which statement is not true?","Downbursts are always accompanied by precipitation","Downbursts are concentrated over a small area","Downbursts are a serious danger to flight safety","No other answer is correct","Downbursts are always accompanied by precipitation","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0029","What causes the production of electrical charges in thunderstorm clouds? Select the most complete answer.","Friction caused by water droplets and ice crystals inside the cloud","Transport of ions in the air","All answers are correct","Lightning","Friction caused by water droplets and ice crystals inside the cloud","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0030","_____ causes the offset between the updraughts and downdraughts typical of _____.","Windshear; multi-cell thunderstorms","Wind gust; multi-cell thunderstorms","Windshear; single-cell thunderstorms","Wind gust; single-cell thunderstorms","Windshear; multi-cell thunderstorms","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0031","Which type of clouds is associated with mountain waves? Select the most complete answer.","All answers are correct","Lenticular clouds","Rotor clouds","Cap clouds","All answers are correct","Evionica"
"Meteorology – 050.09(2)","050.09(2) Q0032","Which type of wind can lead to the formation of a valley inversion?","Katabatic winds","Anabatic winds","Foehn winds","No other answer is correct","Katabatic winds","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0001","Tornadoes are _____ high and can travel as fast as _____.","60–100 m; 100 km/h","60–100 m; 150 km/h","30–80 m; 100 km/h","30–80 m; 150 km/h","60–100 m; 100 km/h","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0002","In which of the following locations do tornadoes often occur? Select the most complete answer.","Australia","Africa","All answers are correct","South America","Australia","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0003","Tornadoes in the USA are usually caused, among others, by _____ air from the Gulf of Mexico and _____ air from the south-west.","warm moist; warm dry","warm dry; warm moist","cold moist; cold dry","cold dry; cold moist","warm moist; warm dry","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0004","Tornadoes in Europe are often caused by _____ air from the Mediterranean Sea colliding with _____ air above the Alps.","warm moist; cool dry","warm dry; cool moist","cool dry; warm moist","cool moist; warm dry","warm moist; cool dry","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0005","The visibility observed during landing is called _____ visibility and it is typically worse than _____ visibility.","slant; vertical","vertical; slant","horizontal; vertical","vertical; horizontal","slant; vertical","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0006","Flight visibility is _____, whereas ground visibility is _____.","assessed by the pilot; measured by sensors or assessed by an ATC controller","assessed by the pilot or measured by sensors; assessed by an ATC controller","assessed by the pilot; assessed by an ATC controller","assessed by the pilot or an ATC controller; measured by sensors or assessed by an ATC controller","assessed by the pilot; measured by sensors or assessed by an ATC controller","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0007","Which obscurant is not classified as haze?","Mist","Dust","Smoke","Sand","Mist","Merged"
"Meteorology – 050.09(3)","050.09(3) Q0008","What is the typical visibility when flying in drizzle?","500 m – 3,000 m","3,000 m – 10,000 m","200 m – 500 m","50 m – 200 m","500 m – 3,000 m","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0009","If snow is lifted by the wind at least _____ above the ground, the phenomenon is called _____.","2 m; blowing snow","2 m; drifting snow","4 m; blowing snow","4 m; drifting snow","2 m; blowing snow","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0010","The flight visibility is 1,500 m and the relative humidity is 98%. Which obscurant causes the visibility reduction?","Mist","Haze","Fog","No other answer is correct","Mist","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0011","Dust particles do not exceed _____ in diameter, whereas sand particles' diameter is _____.","0.08 mm; 0.08 mm – 0.3 mm","0.05 mm; 0.05 mm – 0.75 mm","0.01 mm; 0.01 mm – 0.5 mm","0.08 mm; 0.08 mm – 0.5 mm","0.08 mm; 0.08 mm – 0.3 mm","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0012","If dust or sand is lifted by the wind below _____ above the ground, the phenomenon is called _____.","2 m; drifting dust or sand","2 m; blowing dust or sand","5 m; drifting dust or sand","5 m; blowing dust or sand","2 m; drifting dust or sand","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0013","The weather phenomenon can be classified as sandstorm if the sand reduces the visibility to less than _____. In case of a duststorm, the dust reduces the visibility to less than _____.","1,000 m; 1,000 m as well","2,000 m; 1,500 m","1,000 m; 2,000 m","1,500 m; 1,000 m","1,000 m; 1,000 m as well","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0014","Between which altitudes above the mean sea level does the stratosphere approximately extend?","11 km – 50 km","8 km – 40 km","8 km – 45 km","11 km – 45 km","11 km – 50 km","Evionica"
"Meteorology – 050.09(3)","050.09(3) Q0015","Temperature about _____ and _____ wind are typical conditions present in the lower layer of the stratosphere.","-50 °C; strong","-15 °C; no","-15 °C; strong","-50 °C; no","-50 °C; strong","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0001","Which of the following instruments is used for measuring the surface wind speed?","Anamometer","Ceilometer","Hygrometer","Wind vane","Anamometer","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0002","When the visibility in particular directions is as shown in the picture, what is the prevailing visibility?","7,000 m","5,000 m","3,000 m","9,000 m","7,000 m","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0003","What is the term used for the distance from which the pilot can see objects when measured from the touchdown zone of the runway?","Runway Visual Range (RVR)","Prevailing visibility","Flight visibility","Operational visibility","Runway Visual Range (RVR)","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0004","How is visibility assessed by meteorological information services? Select the most complete answer.","All answers are correct","By reference to the objects that are visible from the observing position","With transmissometers","With forward scatter visibility meters","All answers are correct","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0005","What is an okta?","The unit used to describe cloud coverage","1/8 of the runway length","Time at which visibility increases by 25%","One of the air-reports","The unit used to describe cloud coverage","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0006","What is the cloud ceiling?","The base of the lowest clouds which cover more than 4 oktas","The lowest altitude at which the cloud is still visible","The highest altitude at which the cloud is still visible","No other answer is correct","The base of the lowest clouds which cover more than 4 oktas","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0007","Which of the following devices can be used for assessing the height of the cloud base?","Meteorological balloon","Anemometer","Transmissometer","Hygrometer","Meteorological balloon","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0008","A searchlight emits a vertical beam of light which creates the light spot at the cloud base. It is observed with an alidade placed 100 ft from the searchlight. The alidade indicates an angle of 30°. What is the height of the cloud base?","Around 60 ft","Around 50 ft","Around 85 ft","Around 170 ft","Around 60 ft","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0009","What are ceilometers used for?","For measuring the height of a cloud base","For measuring the height of a cloud top","For measuring the RVR","For measuring horizontal visibility","For measuring the height of a cloud base","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0010","What is a Stevenson screen used for?","To protect meteorological instruments from precipitation and direct heat radiation from outside sources","To prevent the mercury in the thermometer from freezing during the winter","To maintain sufficient humidity so that a wet-bulb thermometer can function correctly","To prevent birds from nesting in the meteorological instruments","To protect meteorological instruments from precipitation and direct heat radiation from outside sources","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0011","What can be measured directly by a radiosonde?","Air temperature, atmospheric pressure, and humidity","Wind speed and direction, atmospheric pressure, and humidity","Air temperature, wind speed and direction, and humidity","Air temperature, wind speed and direction, and atmospheric pressure","Air temperature, atmospheric pressure, and humidity","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0012","What are T-P diagrams used for?","To visualise data gathered by radiosondes","To visualise how dew point temperature changes with height","To convert atmospheric pressure into altitude above Mean Sea Level","To convert the indication of a psychrometer into humidity","To visualise data gathered by radiosondes","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0013","What is true about the NOAA polar orbit?","No other answer is correct","The inclination angle of the NOAA polar orbit is 0°","The orbital period of the NOAA polar orbit is 24 hours","The height of the NOAA polar orbit is 36,000 km","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0014","What is the width of the band covered by a satellite orbiting on the NOAA polar orbit?","2,800 km","3,500 km","1,800 km","1,100 km","2,800 km","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0015","What can be said about polar-orbiting satellites? Select the most complete answer.","Polar-orbiting satellites do not allow for continuous weather tracking","The resolution of pictures taken by polar-orbiting satellites is poor","All answers are correct","Polar-orbiting satellites can provide only infrared images","Polar-orbiting satellites do not allow for continuous weather tracking","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0016","A flight from Warsaw to Paris is planned to depart at 2250 local time. Which type of satellite imagery is the most suitable to locate the clouds and the exact position of fronts which are expected to be experienced this night over Western Europe?","Infrared pictures from a polar-orbiting satellite","Visual pictures form a polar-orbiting satellite","Visual pictures from a geostationary satellite","Infrared pictures from a geostationary satellite","Infrared pictures from a polar-orbiting satellite","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0017","What is the height of the geostationary orbit?","36,000 km","820 km","870 km","63,000 km","36,000 km","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0018","What is true about the geostationary orbit?","The position of any satellite on the geostationary orbit is fixed about the given point on the earth’s surface","Satellites on the geostationary orbit make one revolution around the earth in 12 hours","The inclination angle of the geostationary orbit is 3°","The geostationary orbit is widely used by the NOAA","The position of any satellite on the geostationary orbit is fixed about the given point on the earth’s surface","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0019","Geostationary satellites _____ continuous monitoring of the weather, and pictures taken by them are of relatively _____.","provide / low resolution","do not provide / low resolution","do not provide / high resolution","provide / high resolution","provide / low resolution","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0020","Which longitudes are tracked by the Meteosat satellite network?","Between 70°W and 70°E","Between 50°W and 90°E","Between 80°W and 80°E","Between 60°W and 75°E","Between 70°W and 70°E","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0021","What is the main limitation of visual satellite images?","It is hard to distinguish clouds from the ground under them when it is covered by snow or ice","It is hard to distinguish clouds from the dark background like seas and oceans","Visual satellite images are available only during the night","The quality of visual satellite images is usually poor","It is hard to distinguish clouds from the ground under them when it is covered by snow or ice","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0022","What is true about infrared satellite images? Select the most complete answer.","All answers are correct","In infrared images, clouds are typically brighter than seas","In infrared images, high-level clouds are typically brighter than low-level clouds","In infrared images, relatively warm lands and seas are dark","All answers are correct","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0023","What may cause difficulties in identifying frontal systems in infrared satellite images?","High-level cirriform clouds present above low-level clouds associated with frontal systems","Evaporating seas below clouds associated with frontal systems","The low resolution of infrared satellite images","Lack of sufficient amount of sunlight","High-level cirriform clouds present above low-level clouds associated with frontal systems","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0024","What is true about water vapour satellite images?","Water vapour images allow the identification of the jet streams","Water vapour satellite images are taken in the specific spectrum of wavelengths which is strongly reflected by the water vapour","Water vapour satellite images are a specific type of visual images","In water vapour satellite images, darker shades indicate that the upper regions of the atmosphere are more humid","Water vapour images allow the identification of the jet streams","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0025","What is true about an airborne weather radar? Select the most complete answer.","An airborne weather radar indicates the intensity of precipitation ahead of an aircraft","All answers are correct","An airborne weather radar can be used for anti-collision protection","An airborne weather radar indicates the amount of water vapour within clouds ahead of an aircraft","An airborne weather radar indicates the intensity of precipitation ahead of an aircraft","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0026","When should pilots make routine air-reports?","When flying over defined significant points during en-route and climb-out phases of the flight","When asked by the ATC","Anytime when experienced significant weather phenomena","Every 30 minutes","When flying over defined significant points during en-route and climb-out phases of the flight","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0027","What should be included in a routine air-report? Select the most complete answer.","Humidity","Dew point temperature","Height of the tropopause","All answers are correct","Humidity","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0028","Which weather phenomena should be stated in a Special Air-Report?","Hail","Heavy dust storms and any sandstorms","Icing of any intensity","Turbulence of any intensity","Hail","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0029","Which of the following phenomena does not oblige to issue of the AIREP?","No other answer is correct","Heavy sandstorm","Volcanic ash cloud","Moderate turbulence","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(1)","Q10 050.10(1) Q0030","What is true about a routine air-report and special air-report?","Routine air-reports are also known as AIREPs, whereas special air-reports are also known as PIREPs","The information included in special air-reports are gathered by radiosondes, whereas information included in routine air-reports are gathered by ground weather radars","Routine air-reports include significant weather phenomena, whereas special air-reports include current weather conditions","Routine air-reports are issued by ATM services, whereas special air-reports are issued by meteorological offices","Routine air-reports are also known as AIREPs, whereas special air-reports are also known as PIREPs","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0001","What is true about wind and temperature charts?","Wind and temperature charts are issued for chosen medium and high FLs","Wind and temperature charts are issued only for medium FLs","Wind and temperature charts are issued only for high FLs","Wind and temperature charts are issued for all FLs","Wind and temperature charts are issued for chosen medium and high FLs","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0002","What does it mean that forecasts issued by the WAFCs are 3D gridded forecasts? Select the most complete answer.","That the forecasts issued by the WAFCs consist of horizontal as well as vertical data","All answers are correct","That the forecasts issued by the WAFCs have the form of 3D plots","This was the wrong answer
That the forecasts issued by the WAFCs are prepared based on 3D numerical flow simulations","That the forecasts issued by the WAFCs consist of horizontal as well as vertical data","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0003","What is the meaning of the symbol presented in the picture?","Moderate aircraft icing","Shower","Moderate turbulence","Hail","Moderate aircraft icing","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0004","What is the meaning of the symbol presented in the picture?","Mountain waves","Mountain obscuration","Visible ash cloud","Embedded thunderstorms","Mountain waves","Merged"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0005","What is the meaning of the symbol presented in the picture?","Widespread smoke","Freezing smoke","Visible ash cloud","Widespread blowing snow","Widespread smoke","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0006","What is the direction and speed of wind indicated by the wind arrow presented in the picture?","NE / 85 kt","SW / 85 kt","NE / 45 kt","SE / 85 kt","NE / 85 kt","Merged"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0007","What is the speed of a jet stream blowing at FL330 over the Adriatic Sea?","90 kt","120 kt","210 kt","180 kt","90 kt","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0008","What is true about the jet stream blowing over South America?","The jet stream’s core is at FL370 with speeds exceeding 80 kt extending from FL240 to FL480","The jet stream’s core is between FL240 and FL480","No other answer is correct","The jet stream’s core is at F370 with severe CAT extending from FL240 to FL480","The jet stream’s core is at FL370 with speeds exceeding 80 kt extending from FL240 to FL480","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0009","What would be the CAT expected at 80°W en route?","Moderate from below FL100 to FL280","Severe from below FL100 to FL280","Moderate from FL280 to FL330","Severe from FL280 to FL 330","Moderate from below FL100 to FL280","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0010","Where would you expect severe turbulence when flying en route at FL330?","Over the Bay of Biscay","Over Labrador Peninsula","Over the Alps","Over Egypt","Over the Bay of Biscay","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0011","Which weather conditions should be expected when flying at FL120 over northern Spain?","No other answer is correct","Cb clouds","SW wind blowing with the speed of 130 kt","Severe turbulence and moderate icing","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0012","What does the term ‘frequent’ mean when it is used to describe Cb clouds?","That there is little or no separation between Cb clouds","That Cb clouds may appear every day over the given area","That at least 5 Cb clouds should be expected within the radius of 10 NM","That there is a line of Cb with no or little separation","That there is little or no separation between Cb clouds","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0013","Over which of the following locations, the height of the tropopause is greatest?","Cape Town","Black Sea","Italy","Poland","Cape Town","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0014","What is true about the weather over southern England?","Regions in southern England with a visibility of 3,000 m are associated with heavy rain accompanied by thunderstorms","Within less than 50% of the southern England area, visibility will be 4,000 m in showering rain","The occluded front moves to the SW over southern England with a speed of 10 kt","Within less than 25% of the Southern England area, randomly occurring cumulonimbus clouds may appear. They extend up to no more than 25,000 ft","Regions in southern England with a visibility of 3,000 m are associated with heavy rain accompanied by thunderstorms","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0015","Which of the following statement is true?","No other answer is correct","Regions with visibility of 700 m in showering snow include more than 25% of area A","Ac cloud spreading over area C1 extend from the ground up to the height of 7,000 ft","Over Ireland, the freezing level may be at the height of 5,500 ft","No other answer is correct","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0016","What is the worst visibility that is likely to be experienced in SE England?","Less than 500 m","900 m","15 km","4 km","Less than 500 m","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0017","When flying from Reykjavik to Stockholm at FL180 along the marked route, what would be the mean wind direction and speed as well as the average air temperature?","190°/25 kt, -33 °C","090°/25 kt, -36 °C","270°/20 kt, -37 °C","030°/20 kt, -30 °C","190°/25 kt, -33 °C","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0018","What is the average temperature between 5500N 0730W and 5500N and 0230W at FL075?","-6 °C","-4 °C","+6 °C","+4 °C","-6 °C","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0019","What is the average wind speed and direction between 5500N 0730W and 5500N and 0230W at FL035?","120°/15 kt","150°/15 kt","120°C/10 kt","30°/5 kt","120°/15 kt","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0020","What is the stability between FL020 and FL050 t 5500N 0730W?","Absolute stability","Conditional stability","Absolute instability","Conditional instability","Absolute stability","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0021","What is the name of lines connecting points of the same height over MSL?","Isohypses","Isotachs","Isobars","Isotherms","Isohypses","Evionica"
"Meteorology – Q10 050.10(2)","Q10 050.10(2) Q0022","What is an isotach?","The contour line connecting points of equal wind speed","The contour line connecting points of equal annual rainfall","The contour line connecting points of equal pressure","The contour line connecting points of the same height over MSL","The contour line connecting points of equal wind speed","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0001","What is a METAR?","A routine report giving details on current weather at a specific aerodrome","A forecast report giving details on future weather conditions at a specific aerodrome","A routine weather report giving details on current weather conditions for a large area","A forecast report giving details on future weather conditions for a large area","A routine report giving details on current weather at a specific aerodrome","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0002","METARs are issued every _____.","30 minutes","60 minutes","6 hours","2 hours","30 minutes","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0003","A METAR wind group is ‘15007KT’. What does it mean?","That the wind blows from the direction of 150°T with the speed of 7 kt","That the wind blows towards the direction of 150°T with the speed of 7 kt","That the wind blows from the direction of 150°M with the speed of 7 kt","That the wind blows towards the direction of 150°M with the speed of 7 kt","That the wind blows from the direction of 150°T with the speed of 7 kt","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0004","Which statement regarding the following TAF is true? Select the most complete answer. TAF EPWA 1215/1224 26015KT 3000 BKN005 BECMG 1218/1221 2000 BKN004 PROB30 BECMG 1221/1224 0500 FG VV001","Visibility will reduce between 1500 UTC and 2100 UTC","All answers are correct","A greater part of the sky will be covered with clouds at 1500 UTC than at 2100 UTC","The wind direction will change between 1500 UTC and 2100 UTC","Visibility will reduce between 1500 UTC and 2100 UTC","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0005","A METAR wind group is ‘09009G25KT’. What does it mean?","That gusts with the maximum speed of 25 kt may be experienced","That the wind speed varies between 9 kt and 25 kt","That gusts with the average speed of 25 kt may be experienced","That the wind blows from the direction of 250°T","That gusts with the maximum speed of 25 kt may be experienced","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0006","What is true about the METAR wind group? Select the most complete answer.","The information regarding the variability of the wind is included in the METAR wind group
only when the wind direction changed by at least 60° during the last 10 minutes","Wind direction variability is always reported, even when the change is less than 30°","Wind variability is reported only when the mean wind speed is below 3 kt","The METAR wind group never includes information about wind-direction changes","The information regarding the variability of the wind is included in the METAR wind group
only when the wind direction changed by at least 60° during the last 10 minutes","Merged"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0007","The METAR wind group is followed by the code ‘8000 2000SE’. What does it mean?","That the prevailing visibility is 8,000 m, and the lowest visibility value is 2,000 m","That the prevailing visibility is 8,000 ft, and the lowest visibility value is 2,000 ft","That the maximum visibility is 8,000 m, and the lowest visibility value is 2,000 m","That the maximum visibility is 8,000 ft, and the lowest visibility value is 2,000 ft","That the prevailing visibility is 8,000 m, and the lowest visibility value is 2,000 m","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0008","In a METAR, the visibility is reported as '0000'. Which of the following statements is true?","The prevailing visibility might be 30 m","The prevailing visibility is less than 20 m","The prevailing visibility might be 60 m","No other answer is correct","The prevailing visibility might be 30 m","Evionica"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0009","The prevailing visibility given in a METAR issued by the JFK International Airport is 3 SM. What is the reported value in km?","Around 5 km","Around 1.5 km","Around 8 km","Around 15 km","Around 5 km","Merged"
"Meteorology – Q10 050.10(3)","Q10 050.10(3) Q0010","The METAR code group ‘R15/P1500’ means that the _____ in the touchdown zone of runway 15 is _____.","RVR; greater than 1,500 m","prevailing visibility; 1,500 m","RVR; lower than 1,500 m","prevailing visibility; lower than 1,500 m","RVR; greater than 1,500 m","Evionica"
