"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – 021.011 (2)","021.011 (2) Q0037","How to prevent the tip losses? Select the most complete answer.","All answers are correct","Minimise blade tip clearance","Use shrouded blades or tip treatments where designed","Maintain correct compressor geometry / wear limits","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0038","What happens when the engine vibration frequency matches the resonant frequency of the rotor blades?","The blades may bend, twist or flap around","The dynamic pressure and static pressure increase","Axial velocity is the velocity parallel to the axis","The real turbine is a partially impulse and partially reaction turbine","The blades may bend, twist or flap around","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0039","How to minimise the blade bending? Select the most complete answer.","All answers are correct","Appropriate blade root design and materials","Twist / aerofoil design to distribute loads","Limit vibrating stresses through design and operation","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0040","What happens when the rotor blades stall? Select the most complete answer.","All answers are correct","Local airflow separates from the blade","Efficiency and pressure rise fall in the stalled region","May progress toward rotating stall or surge","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0041","What happens when the whole compressor stalls? Select the most complete answer.","All answers are correct","Loss of compressor efficiency","Possible engine surge or flame-out","Abnormal engine noises and vibration","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0042","What is the cause of too big angle of attack on the rotor blades?","Too low axial velocity or too high rotational speed","Two – stator and rotor","The air flows parallel to the axis of the compressor","In an impulse turbine, the stator vanes convert the gas pressure into kinetic energy and rotor vanes extract that kinetic energy without changing the gas pressure further, while in a reaction turbine, the stator changes only the direction of the air without changing its pressure or velocity and the gas both decompresses and speeds up on the rotor","Too low axial velocity or too high rotational speed","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0043","What might be the causes of compressor stall? Select the most complete answer.","All answers are correct","Loss of compressor efficiency","Possible engine surge or flame-out","Abnormal engine noises and vibration","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0044","How to reduce the risk of the engine surge? Select the most complete answer.","All answers are correct","Use bleed valves / variable geometry","Respect acceleration schedules (avoid slam accelerations beyond limits)","Maintain correct inlet conditions and avoid FOD/distortion","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0045","What is the task of the variable inlet guide vanes? Select the most complete answer.","To direct the incoming air towards the first compressor stage at a selected angle","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","To direct the incoming air towards the first compressor stage at a selected angle","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0046","What is the task of the variable stator vanes?","To direct the incoming air between the compressor rotors","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","To direct the incoming air between the compressor rotors","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0047","What are the advantages of using the bleed valve? Select the most complete answer.","All answers are correct","Cabin air conditioning and pressurisation","Wing and engine anti-icing","Pneumatic engine starting","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0048","What are the factors included in the compressor map? I – pressure ratio, II – airflow, III – engine speed, IV – angle of attack, V – thrust","I, II and III","I and II only","II and III only","II, III and IV","I, II and III","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0049","When the engine is accelerating?","When it is operating above the steady-state line","Vt = ω*r","Too low axial velocity or too high rotational speed","I, II and III","When it is operating above the steady-state line","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0050","How do the velocity and static pressure change in the diffuser?","The velocity decreases but the static pressure increases","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The velocity decreases but the static pressure increases","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0051","How do the static and dynamic pressure change in the diffuser?","The dynamic pressure decreases but the static pressure increases","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The dynamic pressure decreases but the static pressure increases","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0052","Which things must be present in the combustion chamber for the combustion to occur? I – fuel, II – oxidiser, III -heat, IV – cooling air","I, II and III","I and II only","II and III only","II, III and IV","I, II and III","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0053","What is the burning rate of the fuel?","The burning rate of the fuel is the speed at which flame would travel through a stationary mixture of air and fuel","By making the blades expand due to the centrifugal force","Too low axial velocity or too high rotational speed","The velocity and static pressure increase","The burning rate of the fuel is the speed at which flame would travel through a stationary mixture of air and fuel","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0054","How to obtain a steady flame in the combustion chamber of the turbine engine?","By making the speed of air supplying the combustion process with fresh oxygen equal to the flame rate","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","By making the speed of air supplying the combustion process with fresh oxygen equal to the flame rate","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0055","What happens with primary airflow in a snout and swirl vanes?","Slowdown, raise","The air speeds up, decreases its pressure and starts to swirl around","The dynamic pressure decreases but the static pressures increases","The velocity increases but the pressure decreases","Slowdown, raise","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0056","What is the name of the zone in which the combustion occurs?","A primary zone","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","A primary zone","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0057","What is the task of the secondary airflow entering the combustion chamber? Select the most complete answer.","All answers are correct","Cools the flame tube / liner","Completes combustion of remaining fuel","Dilutes hot gases to protect the turbine","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0058","What is the task of the drain valves in the combustion chamber? Select the most complete answer.","To remove fuel after a failed ignition","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","To remove fuel after a failed ignition","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0059","What types of combustion chambers are used in the turbine engines? I – can, II – can-annular, III – annular, IV – piston, V – bottle","I, II and III","I and II only","II and III only","II, III and IV","I, II and III","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0060","How do the pressure change in the combustion chamber?","Pressure rises in the snout and falls slightly in the flame tube","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","Pressure rises in the snout and falls slightly in the flame tube","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0061","How does the temperature change in the combustion chamber?","The temperature rises when the fuel is burnt and falls when combustion products mix with secondary airflow","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","The temperature rises when the fuel is burnt and falls when combustion products mix with secondary airflow","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0062","What is a free power turbine?","A turbine which moves the power outside the engine","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","A turbine which moves the power outside the engine","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0063","What is the difference between the impulse and reaction turbine?","In an impulse turbine, the stator vanes convert the gas pressure into kinetic energy and rotor vanes extract that kinetic energy without changing the gas pressure further, while in a reaction turbine, the stator changes only the direction of the air without changing its pressure or velocity and the gas both decompresses and speeds up on the rotor","In a reaction turbine, the rotor converts the gas pressure into kinetic energy and stator vanes extract that kinetic energy without changing the gas pressure further. In an impulse turbine, the stator changes only the direction of the air without changing its pressure or velocity and the gas both decompresses and speeds up on the rotor","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","In an impulse turbine, the stator vanes convert the gas pressure into kinetic energy and rotor vanes extract that kinetic energy without changing the gas pressure further, while in a reaction turbine, the stator changes only the direction of the air without changing its pressure or velocity and the gas both decompresses and speeds up on the rotor","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0064","What describes the real turbine? Select the most complete answer.","The real turbine is a partially impulse and partially reaction turbine","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The real turbine is a partially impulse and partially reaction turbine","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0065","What is the limiting factor in turbine engine design?","The temperature that the turbine blade can withstand","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","The temperature that the turbine blade can withstand","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0066","What is true about the exhaust cone? Select the most complete answer.","All answers are correct","Forms the inner boundary of the exhaust duct","Helps smooth exhaust gas flow","Works with the propelling nozzle in the exhaust system","All answers are correct","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0067","What form does the exhaust cone have?","A divergent canal","To the local speed of sound of the exhaust gases","A turbine which moves the power outside the engine","Pressure increases but the speed decreases","A divergent canal","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0068","What happens with the velocity and pressure in the exhaust cone?","The velocity decreases but the pressure increases","Because if there was no clearance, the blades would touch the compressor housing the blade or the housing will be destroyed due to the friction","A divergent canal","By making the blades expand due to the centrifugal force","The velocity decreases but the pressure increases","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0069","To which speed is the gas accelerated in the convergent nozzle?","To the local speed of sound of the exhaust gases","The gas is accelerated exactly to the local speed of sound","The velocity decreases but the pressure increases","The blades may bend, twist or flap around","To the local speed of sound of the exhaust gases","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0070","What happens with the velocity and pressure in the convergent nozzle?","The velocity increases but the pressure decreases","The gas is accelerated exactly to the local speed of sound","I, II and III","The velocity and static pressure increase","The velocity increases but the pressure decreases","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0071","What happens in the convergent-divergent nozzle?","The gas is accelerated above the local speed of sound","The gas is accelerated exactly to the local speed of sound","The air flows parallel to the axis of the compressor","Because if there was no clearance, the blades would touch the compressor housing the blade or the housing will be destroyed due to the friction","The gas is accelerated above the local speed of sound","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0072","What happens with the static pressure in the convergent-divergent nozzle?","The static pressure decreases in convergent and divergent nozzles","The air flows parallel to the axis of the compressor","The velocity and pressure increase","Pressure and temperature increase","The static pressure decreases in convergent and divergent nozzles","Merged"
"Airframe – 021.011 (2)","021.011 (2) Q0073","What are the methods of engine noise reduction? Select the most complete answer.","All answers are correct","Acoustic liners in intake / exhaust ducts","High bypass ratio / mixer nozzles on turbofans","Chevrons / noise-attenuating nozzle designs","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0001","What are the components of the turbine engine fuel system? Select the most complete answer.","All answers are correct","Fuel pumps (LP/HP as designed)","Fuel filter(s) and heaters where fitted","Fuel metering unit / FADEC-controlled fuel valves","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0002","What is the task of the fuel filters?","To filter out impurities and contaminants out of fuel","By powering the starter motor, causing the fuel to evaporate and be expelled","A start when the temperature rises quickly after the engine reaches self-sustaining speed","To gather the contaminated oil","To filter out impurities and contaminants out of fuel","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0003","Where are the fuel filters located? Select the most complete answer.","On the low-pressure side of the fuel system","Gear pumps","A start where some fuel is left in the combustion chamber after a failed start","To filter out impurities and contaminants out of fuel","On the low-pressure side of the fuel system","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0004","Which type of pumps are usually used in low-pressure side of turbine engine fuel system?","Gear pumps","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","Gear pumps","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0005","Which of the following statements describes the swash plate pump? Select the most complete answer.","All answers are correct","Uses an angled swash plate to drive pistons","Can vary displacement with swash plate angle","Common as a variable-delivery hydraulic / fuel pump type","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0006","What is the task of the low-pressure pumps?","To deliver fuel from the tanks to the fuel system","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To deliver fuel from the tanks to the fuel system","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0007","What is the task of the high-pressure pumps?","To raise the fuel pressure so it can be injected into the combustion chamber","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To raise the fuel pressure so it can be injected into the combustion chamber","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0008","What is the task of the high-pressure fuel cock?","To shut off fuel flow to the engine","To move the oil from the tank into the system and raise the oil pressure","FADEC still can control the engine","To inject fuel into the combustion chamber","To shut off fuel flow to the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0009","Where is the high-pressure fuel cock located?","Between the high-pressure pump and the fuel nozzles in the combustion chamber","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","Between the high-pressure pump and the fuel nozzles in the combustion chamber","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0010","What is the task of the fuel manifold?","To distribute the fuel to the combustion chambers","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","To distribute the fuel to the combustion chambers","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0011","What is the task of the fuel nozzles?","To inject fuel into the combustion chamber","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","To inject fuel into the combustion chamber","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0012","What are the forms in which the fuel should be injected into the combustion chamber? Select the most complete answer.","All answers are correct","A fuel vapour","Atomised spray","Vapour / fine droplets for rapid mixing","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0013","What would happen if the fuel was injected in form of big droplets or a continuous stream? Select the most complete answer.","All answers are correct","The fuel would burn more slowly","The fuel would release less energy in a given time","The engine efficiency would decrease","All answers are correct","Evionica"
"Airframe – 021.011 (3)","021.011 (3) Q0014","How does the fuel control unit (FCU) control the engine parameters and limit the engine power?","By controlling the high-pressure pump throughput","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","By controlling the high-pressure pump throughput","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0015","What are the tasks of the engine control system? Select the most complete answer.","All answers are correct","Meter fuel according to thrust/power demand","Protect the engine within operating limits","Schedule acceleration / deceleration and idle","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0016","What does the engine control system control? Select the most complete answer.","All answers are correct","Fuel flow","Variable geometry / bleed valves as fitted","Idle and rating schedules","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0017","How does the hydromechanical engine control control all engine systems?","With mechanical and hydraulic devices","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","With mechanical and hydraulic devices","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0018","What are the advantages of using a hydromechanical control with a limited supervisor? Select the most complete answer.","All answers are correct","Hydromechanical unit provides primary metering","Electronic supervisor trims / limits selected parameters","Provides a measure of redundancy if electronics degrade","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0019","What does the FADEC stand for?","Full Authority Digital Engine Control","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","Full Authority Digital Engine Control","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0020","What are the FADEC elements? Select the most complete answer.","All answers are correct","Electronic engine control computers","Sensors for N1/N2, EGT, pressures and temperatures","Fuel metering actuators / valves","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0021","What does the FADEC control? Select the most complete answer.","All answers are correct","Electronic engine control computers","Sensors for N1/N2, EGT, pressures and temperatures","Fuel metering actuators / valves","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0022","How is the FADEC powered?","By a separate generator connected to the engine gearbox","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","By a separate generator connected to the engine gearbox","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0023","What happens when the on-board electrics fail?","FADEC still can control the engine","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","FADEC still can control the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0024","What are the tasks of the lubrication system? Select the most complete answer.","All answers are correct","Lubricate bearings and gears","Cool hot engine components","Carry away contaminants to the scavenge / filter system","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0025","What is the task of the engine tank?","To hold the oil when it is not used by the engine","Idle rpm is greater","To shut off fuel flow to the engine","Gear pumps","To hold the oil when it is not used by the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0026","What is the task of the pressure pump in the lubrication system?","To move the oil from the tank into the system and raise the oil pressure","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To move the oil from the tank into the system and raise the oil pressure","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0027","What is the task of the scavenge pump in the lubrication system?","To move the oil that exits the engine, force it through a filter and back into the oil tank","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To move the oil that exits the engine, force it through a filter and back into the oil tank","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0028","What type of pumps are used in the lubrication system?","Gear pumps","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","Gear pumps","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0029","Where is the oil suction filter located?","oil tank and the pressure","Between the scavenge pump and the oil tank","Idle rpm is greater","To move the oil that exits the engine, force it through a filter and back into the oil tank","oil tank and the pressure","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0030","Where is the oil scavenge filter located?","Between the scavenge pump and the oil tank","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","Between the scavenge pump and the oil tank","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0031","Where is the oil pressure filter located?","At the pressure pump outlet","Between the oil tank and the pressure pump","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","At the pressure pump outlet","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0032","Where are the last chance oil filters located?","In the engine","To reduce the stopping distance of the aircraft on landing","Full Authority Digital Engine Control","A fuel vapour","In the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0033","ow is the oil supply provided when the oil filter clogs up with dirt?","By the bypass valves","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","Carburettor icing occurs only above ISA +30 °C","By the bypass valves","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0034","What is the task of the oil sump?","To gather the oil that exits the engine","To gather the contaminated oil","FADEC still can control the engine","By the bypass valves","To gather the oil that exits the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0035","Where are the chip detectors fitted in the lubrication system?","At scavenge oil lines","Fire requires only fuel, never oxygen or heat","Smoke detectors are fitted only in the flight deck seats","Engine fire handles never shut off fuel or hydraulics","At scavenge oil lines","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0036","What is the task of the centrifugal breather in the lubrication system?","To remove air from the oil","To gather the oil that exits the engine","A fire could occur if the fuel enter hot parts of the engine","In the engine casing","To remove air from the oil","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0037","What would happen if the fuel would mix with oil in the oil cooler and the oil would get into the fuel system? Select the most complete answer.","All answers are correct","Oil quantity / level may increase abnormally","Oil properties degrade (dilution)","Possible fire hazard / system malfunction indications","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0038","What would happen if the fuel would mix with oil in the oil cooler and the fuel would get into the lubrication system?","A fire could occur if the fuel enter hot parts of the engine","Fire requires only fuel, never oxygen or heat","Smoke detectors are fitted only in the flight deck seats","Engine fire handles never shut off fuel or hydraulics","A fire could occur if the fuel enter hot parts of the engine","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0039","021.11 Part 3 Q0040 : What are the tasks of the spool support? Select the most complete answer.","All answers are correct","Support the rotating compressor/turbine spool","Locate bearings that carry radial and axial loads","Maintain correct rotor alignment within the casing","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0040","Which of the following statements describes the ball bearings?","Ball bearings allow rotation and block the lateral and axial movement","Stringers carry only torsional loads and never support the skin","Pressurised fuselages never use hoop-stress considerations","Composite structures never require bonding or fasteners","Ball bearings allow rotation and block the lateral and axial movement","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0041","Which of the following statements describes the cylindrical bearings?","Cylindrical bearings allow rotation and block only the lateral movement","Stringers carry only torsional loads and never support the skin","Pressurised fuselages never use hoop-stress considerations","Composite structures never require bonding or fasteners","Cylindrical bearings allow rotation and block only the lateral movement","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0042","How many bearings are required to support a spool?","At least one ball bearing and at least two cylindrical bearings","The fuel would burn more slowly","At scavenge oil lines","When the power needed is equal to the power produced","At least one ball bearing and at least two cylindrical bearings","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0043","How to prevent the oil leaking between the rotating and non-rotating parts? Select the most complete answer.","All answers are correct","Carbon / labyrinth / hydraulic seals as designed","Bearing compartment sealing air","Correct oil pressure and scavenge flow","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0044","What is the task of the auxiliary gearbox?","To power all systems that ensure safe engine operation","To inject fuel into the combustion chamber","At the pressure pump outlet","The starting is aborted","To power all systems that ensure safe engine operation","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0045","Where is the auxiliary gearbox located?","In the engine casing","To move the oil from the tank into the system and raise the oil pressure","A fire could occur if the fuel enter hot parts of the engine","By controlling the high-pressure pump throughput","In the engine casing","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0046","What powers the auxiliary gearbox?","The high-pressure spool","To inject fuel into the combustion chamber","Between the oil tank and the pressure pump","At the pressure pump outlet","The high-pressure spool","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0047","What is the task of the ignition system? Select the most complete answer.","All answers are correct","Provide high-energy spark for light-up","Support continuous ignition when selected/required","Enable relight capability in flight","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0048","What is the task of the starter system?","To spin the engine during start-up","To ignite the fuel during start-up","The fuel would release less energy in a given time","With mechanical and hydraulic devices","To spin the engine during start-up","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0049","What is the task of the starter system?","To turn the engine to blow out excess fuel after a failed ignition","To ignite the fuel during start-up","To gather the oil that exits the engine","Full Authority Digital Engine Control","To turn the engine to blow out excess fuel after a failed ignition","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0050","Which device can be used to spin up the engine? Select the most complete answer.","All answers are correct","Increases drag and reduces lift","May cause control and handling problems","Adds weight and can be asymmetric","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0051","What could be the source of pressurised air for the air starter motor? Select the most complete answer.","All answers are correct","APU bleed air","Ground air cart / external pneumatic supply","Cross-bleed from another running engine","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0052","When the engine is at self-sustaining rpm?","When power produced exceeds the power needed","When the power needed is equal to the power produced","Ball bearings allow rotation and block the lateral and axial movement","To make them independent od the support equipment of the airfield","When power produced exceeds the power needed","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0053","Which is greater idle rpm or self-sustaining rpm?","Idle rpm is greater","To remove air from the oil","To ignite the fuel during start-up","The starting is aborted","Idle rpm is greater","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0054","What is the relationship between the power produced by the turbine and the power needed by the compressor at idle rpm?","equal","Compressor stall always increases thrust smoothly","FADEC has no authority over fuel scheduling","Bleed valves increase compressor stall risk when opened","equal","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0055","Until when is the starter motor operating?","Until the engine accelerates up to the self-sustaining rpm","When power produced exceeds the power needed","In the engine casing","To gather the oil that exits the engine","Until the engine accelerates up to the self-sustaining rpm","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0056","What happens when the fuel does not ignite within the time specified in the manual?","The starting is aborted","A start when the compressor is damaged or obstructed and insufficient airflow is provided to the combustion chamber","To move the oil that exits the engine, force it through a filter and back into the oil tank","At the pressure pump outlet","The starting is aborted","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0057","How does motoring remove the excess fuel from the engine?","By powering the starter motor, causing the fuel to evaporate and be expelled","To spin the engine during start-up","To make them independent od the support equipment of the airfield","To remove air from the oil","By powering the starter motor, causing the fuel to evaporate and be expelled","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0058","What is a hot start?","A start when the temperature rises quickly after the engine reaches self-sustaining speed","By the bypass valves","On the low-pressure side of the fuel system","A fire could occur if the fuel enter hot parts of the engine","A start when the temperature rises quickly after the engine reaches self-sustaining speed","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0059","What might be the cause of a hot start? Select the most complete answer.","All answers are correct","Insufficient airflow during start (weak starter / hung start progression)","Excessive fuel flow during start","Tailwind / incorrect start procedures leading to poor scavenging","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0060","What is a wet start?","A failed start when the fuel does not ignite","A start where some fuel is left in the combustion chamber after a failed start","To provide the electric power during the flight","By controlling the high-pressure pump throughput","A failed start when the fuel does not ignite","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0061","What is a hung start?","A start when the compressor is damaged or obstructed and insufficient airflow is provided to the combustion chamber","Aircraft generators produce only DC at variable frequency with no regulation","Static dischargers increase static build-up on the airframe","External power never supplies aircraft systems on the ground","A start when the compressor is damaged or obstructed and insufficient airflow is provided to the combustion chamber","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0062","What is the task of the reverse thrust? Select the most complete answer.","To reduce the stopping distance of the aircraft on landing","A start when the compressor is damaged or obstructed and insufficient airflow is provided to the combustion chamber","Between the high-pressure pump and the fuel nozzles in the combustion chamber","Between the scavenge pump and the oil tank","To reduce the stopping distance of the aircraft on landing","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0063","What is reversed in the thrust reverser? Select the most complete answer.","All answers are correct","Engine exhaust / fan airflow (as designed for the reverser type)","Forward thrust component is redirected to produce reverse thrust","Not the aircraft's direction of motion by itself","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0064","What is the risk of using the reverse thrust at low speed? Select the most complete answer.","All answers are correct","Re-ingestion of hot gases / debris","Reduced directional control / foreign object damage risk","Possible compressor stall from inlet re-ingestion","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0065","Which of the following statements describes the propeller beta range? Select the most complete answer.","All answers are correct","Blade angles used for ground handling / reverse on turboprops","Below the flight fine pitch stop range","Power lever directly influences blade angle in beta","All answers are correct","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0066","Why are the Auxiliary Power Units fitted into the aircraft?","To make them independent od the support equipment of the airfield","To provide the electric power during the flight","FADEC still can control the engine","When the power needed is equal to the power produced","To make them independent od the support equipment of the airfield","Merged"
"Airframe – 021.011 (3)","021.011 (3) Q0067","Which systems are powered by the Auxiliary Power Unit? Select the most complete answer.","All answers are correct","Electrical power","Bleed air / pneumatic power","Support for engine start and ground systems","All answers are correct","Merged"
